Anio,CVE_ENT,CVE_MUN,Sexo,Edad,GpoCausa,ECNT,Casos,Poblacion,Prevalencia
2021,21,122,Mujer,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,1,640.951,1.56018166755337
2021,21,122,Mujer,Adultez,Enfermedades del oído y de la apófisis mastoides,Sordera,1,2509.489,0.39848750084180484
2021,21,122,Mujer,Adultez,Enfermedades del sistema respiratorio,Asma,1,2509.489,0.39848750084180484
2021,21,122,Mujer,Adultez,Enfermedades del aparato digestivo,Pancreatitis,1,2509.489,0.39848750084180484
2021,21,122,Mujer,Adultez,Neoplasias,Tumor o cáncer en Tiroides,1,2509.489,0.39848750084180484
2021,21,122,Mujer,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,1,2509.489,0.39848750084180484
2021,21,122,Hombre,Vejez,Enfermedades del sistema nervioso,Parkinson,1,520.396,1.9216135404576518
2021,21,122,Hombre,Vejez,Enfermedades del sistema nervioso,Daño en el cerebro,1,520.396,1.9216135404576518
2021,21,122,Hombre,Vejez,Enfermedades del sistema nervioso,Alzheimer,1,520.396,1.9216135404576518
2021,21,122,Hombre,Vejez,Enfermedades del sistema circulatorio,Embolia,1,520.396,1.9216135404576518
2021,21,122,Hombre,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,1,520.396,1.9216135404576518
2021,21,122,Hombre,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,2261.623,0.4421603423735963
2021,21,122,Hombre,Adultez,Enfermedades del sistema nervioso,Esclerosis,1,2261.623,0.4421603423735963
2021,21,122,Hombre,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,2261.623,0.4421603423735963
2021,21,125,Mujer,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,595.46,1.6793739293991201
2021,21,125,Mujer,Vejez,Enfermedades del sistema respiratorio,Enfisema,1,595.46,1.6793739293991201
2021,21,125,Mujer,Vejez,Neoplasias,Tumor o cáncer en Tiroides,1,595.46,1.6793739293991201
2021,21,125,Mujer,Vejez,Neoplasias,Tumor o cáncer en pulmón,1,595.46,1.6793739293991201
2021,21,125,Mujer,Vejez,Neoplasias,Tumor o cáncer en páncreas,1,595.46,1.6793739293991201
2021,21,125,Mujer,Vejez,Neoplasias,Tumor o cáncer en riñón,1,595.46,1.6793739293991201
2021,21,125,Mujer,Vejez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,595.46,1.6793739293991201
2021,21,125,Mujer,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,441.889,2.2630117518200272
2021,21,125,Hombre,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,454.467,2.2003797855509863
2021,21,125,Hombre,Vejez,Enfermedades del sistema nervioso,Daño en el cerebro,1,454.467,2.2003797855509863
2021,21,125,Hombre,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,454.467,2.2003797855509863
2021,21,132,Mujer,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,6,9734.043,0.6163934143294826
2021,21,132,Mujer,Vejez,Enfermedades del sistema respiratorio,Epoc,1,9734.043,0.10273223572158044
2021,21,132,Mujer,Vejez,Enfermedades del sistema respiratorio,Asma,1,9734.043,0.10273223572158044
2021,21,132,Mujer,Vejez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),2,9734.043,0.20546447144316088
2021,21,132,Mujer,Vejez,Enfermedades del sistema respiratorio,Enfisema,1,9734.043,0.10273223572158044
2021,21,132,Mujer,Vejez,Enfermedades del sistema nervioso,Parkinson,1,9734.043,0.10273223572158044
2021,21,132,Mujer,Vejez,Enfermedades del sistema nervioso,Alzheimer,2,9734.043,0.20546447144316088
2021,21,132,Mujer,Vejez,Neoplasias,Mama o seno,1,9734.043,0.10273223572158044
2021,21,132,Mujer,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,4,9734.043,0.41092894288632176
2021,21,132,Mujer,Vejez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,9734.043,0.10273223572158044
2021,21,132,Mujer,Vejez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,3,9734.043,0.3081967071647413
2021,21,132,Mujer,Vejez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,9734.043,0.10273223572158044
2021,21,132,Mujer,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,3,9734.043,0.3081967071647413
2021,21,132,Mujer,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Fibromialgia,1,38111.267,0.026238959728103504
2021,21,132,Mujer,Adultez,Enfermedades del sistema respiratorio,Asma,1,38111.267,0.026238959728103504
2021,21,132,Mujer,Adultez,Enfermedades del sistema nervioso,Daño en el cerebro,3,38111.267,0.07871687918431051
2021,21,132,Mujer,Adultez,Enfermedades de la piel y el tejido subcutáneo,Lupus,1,38111.267,0.026238959728103504
2021,21,132,Mujer,Adultez,Neoplasias,"Tumor o cáncer en el sistema nervioso central: cerebro, encéfalo, médula espinal",1,38111.267,0.026238959728103504
2021,21,132,Mujer,Adultez,Neoplasias,"Tumor o cáncer en vías respiratorias: tráquea, faringe o garganta o laringe",1,38111.267,0.026238959728103504
2021,21,132,Mujer,Adultez,Neoplasias,"Tumor o cáncer en órganos reproductivos de la mujer: ovarios, útero, vagina, vulva, cuello uterino",1,38111.267,0.026238959728103504
2021,21,132,Mujer,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,3,38111.267,0.07871687918431051
2021,21,132,Mujer,Adultez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,2,38111.267,0.05247791945620701
2021,21,132,Mujer,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,5,38111.267,0.13119479864051753
2021,21,132,Mujer,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,2,38111.267,0.05247791945620701
2021,21,132,Mujer,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,3,38111.267,0.07871687918431051
2021,21,132,Mujer,Pubertad,Enfermedades del sistema nervioso,Daño en el cerebro,1,7471.074,0.13384956433305306
2021,21,132,Mujer,Pubertad,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,7471.074,0.13384956433305306
2021,21,132,Mujer,Juventud,Neoplasias,Leucemia,1,7223.608,0.13843497598430038
2021,21,132,Mujer,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,7223.608,0.13843497598430038
2021,21,132,Mujer,Juventud,Enfermedades del aparato genitourinario,Enfermedad renal,1,7223.608,0.13843497598430038
2021,21,132,Mujer,Adolescencia,Enfermedades del sistema nervioso,Parálisis corporal,1,7460.047,0.13404741283801563
2021,21,132,Mujer,Adolescencia,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,2,7460.047,0.26809482567603127
2021,21,132,Hombre,Vejez,Enfermedades del sistema respiratorio,Asma,1,7622.522,0.13119017564003094
2021,21,132,Hombre,Vejez,Enfermedades del sistema respiratorio,Enfisema,1,7622.522,0.13119017564003094
2021,21,132,Hombre,Vejez,Enfermedades del sistema nervioso,Daño en el cerebro,1,7622.522,0.13119017564003094
2021,21,132,Hombre,Vejez,Enfermedades del sistema nervioso,Esclerosis,1,7622.522,0.13119017564003094
2021,21,132,Hombre,Vejez,Enfermedades del aparato digestivo,Cirrosis hepática,1,7622.522,0.13119017564003094
2021,21,132,Hombre,Vejez,Enfermedades del aparato digestivo,Hepatitis crónica no viral,1,7622.522,0.13119017564003094
2021,21,132,Hombre,Vejez,Neoplasias,Tumor o cáncer en pulmón,1,7622.522,0.13119017564003094
2021,21,132,Hombre,Vejez,Enfermedades del sistema circulatorio,Trombosis,1,7622.522,0.13119017564003094
2021,21,132,Hombre,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,2,7622.522,0.2623803512800619
2021,21,132,Hombre,Vejez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,7622.522,0.13119017564003094
2021,21,132,Hombre,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,3,7622.522,0.3935705269200928
2021,21,132,Hombre,Adultez,Enfermedades del sistema respiratorio,Asma,2,33127.195,0.06037335790126511
2021,21,132,Hombre,Adultez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,33127.195,0.030186678950632553
2021,21,132,Hombre,Adultez,Enfermedades del sistema nervioso,Epilepsia,1,33127.195,0.030186678950632553
2021,21,132,Hombre,Adultez,Enfermedades del sistema nervioso,Daño en el cerebro,1,33127.195,0.030186678950632553
2021,21,132,Hombre,Adultez,Enfermedades del aparato digestivo,Cirrosis hepática,1,33127.195,0.030186678950632553
2021,21,132,Hombre,Adultez,Neoplasias,Tumor o cáncer en pulmón,1,33127.195,0.030186678950632553
2021,21,132,Hombre,Adultez,Neoplasias,Leucemia,1,33127.195,0.030186678950632553
2021,21,132,Hombre,Adultez,Neoplasias,Tumor o cáncer en ojo,1,33127.195,0.030186678950632553
2021,21,132,Hombre,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,33127.195,0.030186678950632553
2021,21,132,Hombre,Adultez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,33127.195,0.030186678950632553
2021,21,132,Hombre,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,33127.195,0.030186678950632553
2021,21,132,Hombre,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,3,33127.195,0.09056003685189766
2021,21,132,Hombre,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,1,33127.195,0.030186678950632553
2021,21,132,Hombre,Pubertad,Enfermedades del sistema nervioso,Daño en el cerebro,1,7625.024,0.13114712819264568
2021,21,132,Hombre,Pubertad,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,7625.024,0.13114712819264568
2021,21,132,Hombre,Adolescencia,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,2,7548.604,0.2649496516177031
2021,21,132,Hombre,Adolescencia,Trastornos mentales y del comportamiento,Problemas del habla,1,7548.604,0.13247482580885156
2021,21,132,Hombre,1a infancia,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,7428.907,0.13460930389894502
2021,21,134,Mujer,Vejez,Neoplasias,Mama o seno,1,1344.196,0.7439391279247968
2021,21,134,Mujer,Vejez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,1344.196,0.7439391279247968
2021,21,134,Mujer,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,1,1344.196,0.7439391279247968
2021,21,134,Mujer,Adultez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,5262.873,0.19001028525674096
2021,21,134,Mujer,Adultez,Enfermedades del sistema respiratorio,Enfisema,1,5262.873,0.19001028525674096
2021,21,134,Mujer,Adultez,Enfermedades del sistema nervioso,Epilepsia,1,5262.873,0.19001028525674096
2021,21,134,Mujer,Adultez,Enfermedades de la piel y el tejido subcutáneo,Lupus,2,5262.873,0.3800205705134819
2021,21,134,Mujer,Adultez,Neoplasias,Tumor o cáncer en pulmón,1,5262.873,0.19001028525674096
2021,21,134,Mujer,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,5262.873,0.19001028525674096
2021,21,134,Mujer,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,2,5262.873,0.3800205705134819
2021,21,134,Mujer,Pubertad,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,1031.698,0.969275892751561
2021,21,134,Mujer,Adolescencia,Enfermedades del sistema nervioso,Epilepsia,1,1030.175,0.970708860145121
2021,21,134,Mujer,Adolescencia,Enfermedades de la piel y el tejido subcutáneo,Lupus,1,1030.175,0.970708860145121
2021,21,134,Mujer,Adolescencia,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,1030.175,0.970708860145121
2021,21,134,Hombre,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,1084.301,0.9222531381968662
2021,21,134,Hombre,Vejez,Enfermedades del sistema nervioso,Parkinson,1,1084.301,0.9222531381968662
2021,21,134,Hombre,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,1084.301,0.9222531381968662
2021,21,134,Hombre,Adultez,Enfermedades del sistema respiratorio,Asma,1,4712.332,0.21220915674022967
2021,21,134,Hombre,Adultez,Enfermedades del sistema nervioso,Daño en el cerebro,1,4712.332,0.21220915674022967
2021,21,134,Hombre,Adultez,Enfermedades del aparato digestivo,Hígado graso,1,4712.332,0.21220915674022967
2021,21,134,Hombre,Adultez,Neoplasias,Mama o seno,1,4712.332,0.21220915674022967
2021,21,134,Hombre,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,4712.332,0.21220915674022967
2021,21,134,Hombre,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,3,4712.332,0.636627470220689
2021,21,134,Hombre,Adultez,Enfermedades del ojo y sus anexos,Retinosis pigmentaria,1,4712.332,0.21220915674022967
2021,21,134,Hombre,Pubertad,Enfermedades de la piel y el tejido subcutáneo,Psoriasis,1,1084.657,0.921950441475969
2021,21,136,Mujer,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,785.336,1.2733403282162028
2021,21,136,Mujer,Vejez,Enfermedades del sistema respiratorio,Epoc,2,785.336,2.5466806564324056
2021,21,136,Mujer,Vejez,Enfermedades del sistema respiratorio,Asma,1,785.336,1.2733403282162028
2021,21,136,Mujer,Vejez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,785.336,1.2733403282162028
2021,21,136,Mujer,Vejez,Enfermedades del sistema respiratorio,Enfisema,1,785.336,1.2733403282162028
2021,21,136,Mujer,Vejez,Neoplasias,Tumor o cáncer en boca,1,785.336,1.2733403282162028
2021,21,136,Mujer,Vejez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,785.336,1.2733403282162028
2021,21,136,Mujer,Vejez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,3,785.336,3.8200209846486093
2021,21,136,Mujer,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,1,785.336,1.2733403282162028
2021,21,136,Mujer,Adultez,Enfermedades del sistema respiratorio,Asma,3,3074.789,0.97567670497065
2021,21,136,Mujer,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,3074.789,0.32522556832355
2021,21,136,Mujer,Infancia,Enfermedades del sistema respiratorio,Asma,1,595.624,1.6789115280781164
2021,21,136,Mujer,Infancia,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,595.624,1.6789115280781164
2021,21,136,Hombre,Adultez,Neoplasias,"Tumor o cáncer en el sistema nervioso central: cerebro, encéfalo, médula espinal",1,2737.738,0.3652650472762551
2021,21,140,Mujer,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,6,8196.446,0.7320245872418363
2021,21,140,Mujer,Vejez,Enfermedades del sistema respiratorio,Epoc,1,8196.446,0.12200409787363937
2021,21,140,Mujer,Vejez,Enfermedades del sistema respiratorio,Asma,1,8196.446,0.12200409787363937
2021,21,140,Mujer,Vejez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),2,8196.446,0.24400819574727875
2021,21,140,Mujer,Vejez,Enfermedades del sistema nervioso,Alzheimer,3,8196.446,0.36601229362091814
2021,21,140,Mujer,Vejez,Enfermedades del aparato digestivo,Hepatitis crónica no viral,1,8196.446,0.12200409787363937
2021,21,140,Mujer,Vejez,Neoplasias,"Tumor o cáncer en el sistema nervioso central: cerebro, encéfalo, médula espinal",1,8196.446,0.12200409787363937
2021,21,140,Mujer,Vejez,Neoplasias,Tumor o cáncer en pulmón,2,8196.446,0.24400819574727875
2021,21,140,Mujer,Vejez,Neoplasias,Mama o seno,2,8196.446,0.24400819574727875
2021,21,140,Mujer,Vejez,Neoplasias,Linfoma de Hodgkin,1,8196.446,0.12200409787363937
2021,21,140,Mujer,Vejez,Enfermedades del sistema circulatorio,Enfermedad cerebrovascular,1,8196.446,0.12200409787363937
2021,21,140,Mujer,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,8196.446,0.12200409787363937
2021,21,140,Mujer,Vejez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,4,8196.446,0.4880163914945575
2021,21,140,Mujer,Vejez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,8196.446,0.12200409787363937
2021,21,140,Mujer,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,2,8196.446,0.24400819574727875
2021,21,140,Mujer,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,3,32091.181,0.09348362716847348
2021,21,140,Mujer,Adultez,Enfermedades del sistema respiratorio,Asma,5,32091.181,0.15580604528078915
2021,21,140,Mujer,Adultez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,Enfermedades del sistema nervioso,Epilepsia,3,32091.181,0.09348362716847348
2021,21,140,Mujer,Adultez,Enfermedades del sistema nervioso,Parkinson,1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,Enfermedades del sistema nervioso,Daño en el cerebro,1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,Enfermedades del sistema nervioso,Síndrome de Guillain-Barré,1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,Enfermedades del aparato digestivo,Hepatitis crónica no viral,1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,Neoplasias,Cáncer (no recuerda),1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,Neoplasias,Tumor o cáncer en Tiroides,1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,Neoplasias,Mama o seno,1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,Neoplasias,"Tumor o cáncer en vías respiratorias: tráquea, faringe o garganta o laringe",1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,Neoplasias,"Tumor o cáncer en órganos reproductivos de la mujer: ovarios, útero, vagina, vulva, cuello uterino",2,32091.181,0.06232241811231565
2021,21,140,Mujer,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,32091.181,0.031161209056157824
2021,21,140,Mujer,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,5,32091.181,0.15580604528078915
2021,21,140,Mujer,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,2,32091.181,0.06232241811231565
2021,21,140,Mujer,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,2,32091.181,0.06232241811231565
2021,21,140,Mujer,Pubertad,Enfermedades del sistema respiratorio,Asma,2,6290.937,0.3179176647294354
2021,21,140,Mujer,Juventud,Enfermedades del sistema respiratorio,Asma,1,6082.561,0.16440443425063883
2021,21,140,Mujer,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,6082.561,0.16440443425063883
2021,21,140,Mujer,Infancia,Enfermedades del sistema respiratorio,Asma,1,6216.447,0.16086359298165012
2021,21,140,Mujer,Infancia,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,6216.447,0.16086359298165012
2021,21,140,Mujer,Infancia,Trastornos mentales y del comportamiento,Autismo,1,6216.447,0.16086359298165012
2021,21,140,Mujer,Adolescencia,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,6281.652,0.1591937916968339
2021,21,140,Mujer,Adolescencia,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,2,6281.652,0.3183875833936678
2021,21,140,Hombre,Vejez,Enfermedades del sistema respiratorio,Asma,1,6439.026,0.15530299147728244
2021,21,140,Hombre,Vejez,Enfermedades del sistema respiratorio,Enfisema,1,6439.026,0.15530299147728244
2021,21,140,Hombre,Vejez,Enfermedades del sistema nervioso,Epilepsia,1,6439.026,0.15530299147728244
2021,21,140,Hombre,Vejez,Enfermedades del sistema nervioso,Parkinson,1,6439.026,0.15530299147728244
2021,21,140,Hombre,Vejez,Enfermedades del sistema nervioso,Daño en el cerebro,1,6439.026,0.15530299147728244
2021,21,140,Hombre,Vejez,Enfermedades del aparato digestivo,Cirrosis hepática,1,6439.026,0.15530299147728244
2021,21,140,Hombre,Vejez,Neoplasias,"Tumor o cáncer en vías urinarias: vejiga, uréter, uretra",1,6439.026,0.15530299147728244
2021,21,140,Hombre,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,4,6439.026,0.6212119659091297
2021,21,140,Hombre,Vejez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,6439.026,0.15530299147728244
2021,21,140,Hombre,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,3,6439.026,0.4659089744318473
2021,21,140,Hombre,Adultez,Enfermedades del sistema respiratorio,Epoc,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Enfermedades del sistema respiratorio,Asma,4,27983.767,0.14294001232929077
2021,21,140,Hombre,Adultez,Enfermedades del sistema respiratorio,Enfisema,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Enfermedades del sistema nervioso,Epilepsia,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Enfermedades del sistema nervioso,Parkinson,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Enfermedades del sistema nervioso,Esclerosis,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Enfermedades del sistema nervioso,Neuromielitis óptica / Enfemedad devic,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Enfermedades del aparato digestivo,Hígado graso,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Enfermedades del aparato digestivo,Pancreatitis,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,4,27983.767,0.14294001232929077
2021,21,140,Hombre,Adultez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Trastornos mentales y del comportamiento,Demencia,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,27983.767,0.03573500308232269
2021,21,140,Hombre,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,4,27983.767,0.14294001232929077
2021,21,140,Hombre,Pubertad,Enfermedades del sistema respiratorio,Asma,1,6441.14,0.15525202060504817
2021,21,140,Hombre,Pubertad,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,6441.14,0.15525202060504817
2021,21,140,Hombre,Pubertad,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,6441.14,0.15525202060504817
2021,21,140,Hombre,Juventud,Enfermedades del sistema respiratorio,Asma,1,6048.545,0.16532901714379244
2021,21,140,Hombre,Juventud,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,6048.545,0.16532901714379244
2021,21,140,Hombre,Infancia,Enfermedades del sistema respiratorio,Asma,1,6385.827,0.15659678848174247
2021,21,140,Hombre,Infancia,Trastornos mentales y del comportamiento,Autismo,1,6385.827,0.15659678848174247
2021,21,143,Mujer,Vejez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,2033.182,0.49183988447664795
2021,21,143,Mujer,Vejez,Enfermedades del sistema nervioso,Parkinson,1,2033.182,0.49183988447664795
2021,21,143,Mujer,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,2033.182,0.49183988447664795
2021,21,143,Mujer,Vejez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,2033.182,0.49183988447664795
2021,21,143,Mujer,Adultez,Enfermedades del sistema respiratorio,Epoc,1,7960.428,0.12562138618677288
2021,21,143,Mujer,Adultez,Enfermedades del sistema respiratorio,Asma,2,7960.428,0.25124277237354575
2021,21,143,Mujer,Adultez,Neoplasias,"Tumor o cáncer en órganos reproductivos de la mujer: ovarios, útero, vagina, vulva, cuello uterino",1,7960.428,0.12562138618677288
2021,21,143,Mujer,Adultez,Enfermedades del sistema circulatorio,Enfermedad del corazón,1,7960.428,0.12562138618677288
2021,21,143,Mujer,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,3,7960.428,0.37686415856031863
2021,21,143,Mujer,Adultez,Enfermedades de la sangre y de los órganos hematopoyéticos y otros trastornos que afectan el mecanismo de la inmunidad,Anemia,1,7960.428,0.12562138618677288
2021,21,143,Mujer,Adolescencia,Enfermedades del sistema respiratorio,Asma,1,1558.205,0.6417640811061446
2021,21,143,Mujer,1a infancia,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,1,1509.578,0.6624367869696034
2021,21,143,Hombre,Vejez,Enfermedades del sistema nervioso,Parkinson,1,1652.889,0.6050013037778096
2021,21,143,Hombre,Vejez,Enfermedades del aparato genitourinario,Enfermedad renal,3,1652.889,1.815003911333429
2021,21,143,Hombre,Adultez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,7183.392,0.1392099999554528
2021,21,143,Hombre,Adultez,Enfermedades del aparato genitourinario,Enfermedad renal,2,7183.392,0.2784199999109056
2021,21,143,Hombre,Juventud,Enfermedades del sistema respiratorio,Asma,1,1552.653,0.6440589107804513
2021,21,180,Mujer,Vejez,Enfermedades del sistema circulatorio,Enfermedad del corazón,2,2445.565,0.817806928051391
2021,21,180,Mujer,Vejez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,2445.565,0.4089034640256955
2021,21,180,Mujer,Vejez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,2,2445.565,0.817806928051391
2021,21,180,Mujer,Adultez,Enfermedades del oído y de la apófisis mastoides,Sordera,1,9575.013,0.10443850050125257
2021,21,180,Mujer,Adultez,Enfermedades del sistema osteomuscular y del tejido conectivo,Artritis,1,9575.013,0.10443850050125257
2021,21,180,Mujer,Adultez,Enfermedades del sistema respiratorio,Bronquitis crónica (no contagiosa),1,9575.013,0.10443850050125257
2021,21,180,Mujer,Adultez,Enfermedades del sistema nervioso,Epilepsia,2,9575.013,0.20887700100250514
2021,21,180,Mujer,Adultez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Síndrome de Turner,1,9575.013,0.10443850050125257
2021,21,180,Mujer,Adultez,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Malformación congénita,1,9575.013,0.10443850050125257
2021,21,180,Mujer,Adultez,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedad de la tiroides,3,9575.013,0.31331550150375775
